0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,-1.0,0.0
64,-1.0,0.0
65,-1.0,0.0
66,-1.0,0.0
67,-1.0,0.0
68,-1.0,0.0
69,-1.0,0.0
70,-1.0,0.0
71,-1.0,0.0
72,-1.0,0.0
73,-1.0,0.0
74,-1.0,0.0
75,-1.0,0.0
76,-1.0,0.0
77,-1.0,0.0
78,-1.0,0.0
79,-1.0,0.0
80,-1.0,0.0
81,-1.0,0.0
82,-1.0,0.0
83,-1.0,0.0
84,-1.0,0.0
85,-1.0,0.0
86,-1.0,0.0
87,-1.0,0.0
88,-1.0,0.0
89,-1.0,0.0
90,-1.0,0.0
91,-1.0,0.0
92,-1.0,0.0
93,-1.0,0.0
94,-1.0,0.0
95,-1.0,0.0
96,-1.0,0.0
97,-1.0,0.0
98,-1.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.0
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.0
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,0.0,0.0
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.0
172,0.0,0.0
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,0.0,0.0
178,0.0,0.0
179,0.0,0.0
180,0.0,0.0
181,0.0,0.0
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.0,0.0
190,0.0,0.0
191,0.0,0.0
192,0.0,0.0
193,0.0,0.0
194,0.0,0.0
195,0.0,0.0
196,0.0,0.0
197,0.0,0.0
198,0.0,0.0
199,0.0,0.0
200,0.0,0.0
201,0.0,0.0
202,0.0,0.0
203,0.0,0.0
204,0.0,0.0
205,0.0,0.0
206,0.0,0.0
207,0.0,0.0
208,0.0,0.0
209,0.0,0.0
210,0.0,0.0
211,0.0,0.0
212,0.0,0.0
213,0.0,0.0
214,0.0,0.0
215,0.0,0.0
216,0.0,0.0
217,0.0,0.0
218,0.0,0.0
219,0.0,0.0
220,0.0,0.0
221,0.0,0.0
222,0.0,0.0
223,0.0,0.0
224,0.0,0.0
225,0.0,0.0
226,0.0,0.0
227,0.0,0.0
228,0.0,0.0
229,0.0,0.0
230,0.0,0.0
231,0.0,0.0
232,0.0,0.0
233,0.0,0.0
234,0.0,0.0
235,0.0,0.0
236,0.0,0.0
237,0.0,0.0
238,0.0,0.0
239,0.0,0.0
240,0.0,0.0
241,0.0,0.0
242,0.0,0.0
243,0.0,0.0
244,0.0,0.0
245,0.0,0.0
246,0.0,0.0
247,0.0,0.0
248,0.0,0.0
249,0.0,0.0
250,0.0,0.0
251,0.0,0.0
252,0.0,0.0
253,0.0,0.0
254,0.0,0.0
255,0.0,0.0
256,0.0,0.0
257,0.0,0.0
258,0.0,0.0
259,0.0,0.0
260,0.0,0.0
261,0.0,0.0
262,0.0,0.0
263,0.0,0.0
264,0.0,0.0
265,0.0,0.0
266,0.0,0.0
267,0.0,0.0
268,0.0,0.0
269,0.0,0.0
270,0.0,0.0
271,0.0,0.0
272,0.0,0.0
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,0.0,0.0
279,0.0,0.0
280,0.0,0.0
281,0.0,0.0
282,0.0,0.0
283,0.0,0.0
284,0.0,0.0
285,0.0,0.0
286,0.0,0.0
287,0.0,0.0
288,0.0,0.0
289,0.0,0.0
290,0.0,0.0
291,0.0,0.0
292,0.0,0.0
293,0.0,0.0
294,0.0,0.0
295,0.0,0.0
296,0.0,0.0
297,0.0,0.0
298,0.0,0.0
299,0.0,0.0
300,0.0,0.0
301,0.0,0.0
302,0.0,0.0
303,0.0,0.0
304,0.0,0.0
305,0.0,0.0
306,0.0,0.0
307,0.0,0.0
308,0.0,0.0
309,0.0,0.0
310,0.0,0.0
311,0.0,0.0
312,0.0,0.0
313,0.0,0.0
314,0.0,0.0
315,0.0,0.0
316,0.0,0.0
317,0.0,0.0
318,0.0,0.0
319,0.0,0.0
320,0.0,0.0
321,0.0,0.0
322,0.0,0.0
323,0.0,0.0
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,0.0,0.0
328,-31.0,2.0
329,-31.0,2.0
330,-31.0,2.0
331,-31.0,2.0
332,-31.0,2.0
333,-31.0,2.0
334,-31.0,2.0
335,-31.0,2.0
336,-130.0,7.0
337,-130.0,7.0
338,-130.0,7.0
339,-130.0,7.0
340,-130.0,7.0
341,-130.0,7.0
342,-130.0,7.0
343,-130.0,7.0
344,-130.0,7.0
345,-289.0,13.0
346,-289.0,13.0
347,-289.0,13.0
348,-289.0,13.0
349,-289.0,13.0
350,-289.0,13.0
351,-289.0,13.0
352,-289.0,13.0
353,-289.0,13.0
354,-502.0,19.0
355,-502.0,19.0
356,-502.0,19.0
357,-502.0,19.0
358,-502.0,19.0
359,-502.0,19.0
360,-502.0,19.0
361,-502.0,19.0
362,-502.0,19.0
363,-760.0,27.0
364,-760.0,27.0
365,-760.0,27.0
366,-760.0,27.0
367,-760.0,27.0
368,-760.0,27.0
369,-760.0,27.0
370,-760.0,27.0
371,-1057.0,40.0
372,-1057.0,40.0
373,-1057.0,40.0
374,-1057.0,40.0
375,-1057.0,40.0
376,-1057.0,40.0
377,-1057.0,40.0
378,-1057.0,40.0
379,-1057.0,40.0
380,-1391.0,53.0
381,-1391.0,53.0
382,-1391.0,53.0
383,-1391.0,53.0
384,-1391.0,53.0
385,-1391.0,53.0
386,-1391.0,53.0
387,-1391.0,53.0
388,-1391.0,53.0
389,-1757.0,66.0
390,-1757.0,66.0
391,-1757.0,66.0
392,-1757.0,66.0
393,-1757.0,66.0
394,-1757.0,66.0
395,-1757.0,66.0
396,-1757.0,66.0
397,-1757.0,66.0
398,-2157.0,70.0
399,-2157.0,70.0
400,-2157.0,70.0
401,-2157.0,70.0
402,-2157.0,70.0
403,-2157.0,70.0
404,-2157.0,70.0
405,-2157.0,70.0
406,-2157.0,70.0
407,-2582.0,65.0
408,-2582.0,65.0
409,-2582.0,65.0
410,-2582.0,65.0
411,-2582.0,65.0
